11389,21,0,0,0,0,0,0,0
11400,22,0,0,0,0,0,0,0
11410,21,0,0,0,0,0,0,0
11420,22,0,0,0,0,0,0,0
11431,22,0,0,0,0,0,0,0
11442,21,0,0,0,0,0,0,0
11452,22,0,0,0,0,0,0,0
11462,49,0,0,0,0,0,0,0
11472,144,0,0,0,0,0,0,0
11484,208,0,0,0,0,0,0,0
11495,244,0,0,0,0,0,0,0
11507,268,0,0,0,0,0,0,0
11518,133,0,0,0,0,0,0,0
11530,23,0,0,0,0,0,0,0
11540,21,0,0,0,0,0,0,0
11550,22,0,0,0,0,0,0,0
11560,22,0,0,0,0,0,0,0
11572,22,0,0,0,0,0,0,0
11582,21,0,0,0,0,0,0,0
11592,22,0,0,0,0,0,0,0
11602,22,0,0,0,0,0,0,0
11613,22,0,0,0,0,0,0,0
11623,21,0,0,0,0,0,0,0
11634,23,0,0,0,0,0,0,0
11644,22,0,0,0,0,0,0,0
11655,21,0,0,0,0,0,0,0
11665,22,0,0,0,0,0,0,0
11675,23,0,0,0,0,0,0,0
11685,22,0,0,0,0,0,0,0
11697,22,0,0,0,0,0,0,0
11707,22,0,0,0,0,0,0,0
11717,23,0,0,0,0,0,0,0
11727,21,0,0,0,0,0,0,0
11738,22,0,0,0,0,0,0,0
11748,21,0,0,0,0,0,0,0
11758,22,0,0,0,0,0,0,0
11769,21,0,0,0,0,0,0,0
11780,22,0,0,0,0,0,0,0
11790,23,0,0,0,0,0,0,0
11800,21,0,0,0,0,0,0,0
11810,22,0,0,0,0,0,0,0
11821,22,0,0,0,0,0,0,0
11832,22,0,0,0,0,0,0,0
11842,21,0,0,0,0,0,0,0
11852,22,0,0,0,0,0,0,0
11863,22,0,0,0,0,0,0,0
11873,23,0,0,0,0,0,0,0
11883,21,0,0,0,0,0,0,0
11893,22,0,0,0,0,0,0,0
11905,22,0,0,0,0,0,0,0
11915,22,0,0,0,0,0,0,0
11925,21,0,0,0,0,0,0,0
11935,22,0,0,0,0,0,0,0
11945,22,0,0,0,0,0,0,0
11956,21,0,0,0,0,0,0,0
11967,22,0,0,0,0,0,0,0
11977,22,0,0,0,0,0,0,0
11987,21,0,0,0,0,0,0,0
11998,27,0,0,0,0,0,0,0
12008,106,0,0,0,0,0,0,0
12019,185,0,0,0,0,0,0,0
12032,232,0,0,0,0,0,0,0
12043,260,0,0,0,0,0,0,0
12054,278,0,0,0,0,0,0,0
12065,26,0,0,0,0,0,0,0
12076,24,0,0,0,0,0,0,0
12086,22,0,0,0,0,0,0,0
12097,22,0,0,0,0,0,0,0
12107,21,0,0,0,0,0,0,0
12118,22,0,0,0,0,0,0,0
12128,22,0,0,0,0,0,0,0
12138,22,0,0,0,0,0,0,0
12148,22,0,0,0,0,0,0,0
12158,22,0,0,0,0,0,0,0
12170,21,0,0,0,0,0,0,0
12180,22,0,0,0,0,0,0,0
12190,22,0,0,0,0,0,0,0
12200,22,0,0,0,0,0,0,0
12211,22,0,0,0,0,0,0,0
12221,22,0,0,0,0,0,0,0
12232,23,0,0,0,0,0,0,0
12242,21,0,0,0,0,0,0,0
12253,22,0,0,0,0,0,0,0
12263,22,0,0,0,0,0,0,0
12273,22,0,0,0,0,0,0,0
12283,22,0,0,0,0,0,0,0
12294,21,0,0,0,0,0,0,0
12305,21,0,0,0,0,0,0,0
12315,22,0,0,0,0,0,0,0
12325,21,0,0,0,0,0,0,0
12336,22,0,0,0,0,0,0,0
12346,21,0,0,0,0,0,0,0
12356,21,0,0,0,0,0,0,0
12367,22,0,0,0,0,0,0,0
12378,22,0,0,0,0,0,0,0
12388,22,0,0,0,0,0,0,0
12398,21,0,0,0,0,0,0,0
12408,22,0,0,0,0,0,0,0
12419,22,0,0,0,0,0,0,0
12430,22,0,0,0,0,0,0,0
12440,22,0,0,0,0,0,0,0
12450,21,0,0,0,0,0,0,0
12461,21,0,0,0,0,0,0,0
12471,23,0,0,0,0,0,0,0
12481,21,0,0,0,0,0,0,0
12491,22,0,0,0,0,0,0,0
12503,22,0,0,0,0,0,0,0
12513,22,0,0,0,0,0,0,0
12523,22,0,0,0,0,0,0,0
12533,22,0,0,0,0,0,0,0
12544,40,0,0,0,0,0,0,0
12554,135,0,0,0,0,0,0,0
12566,200,0,0,0,0,0,0,0
12577,241,0,0,0,0,0,0,0
12589,266,0,0,0,0,0,0,0
12600,192,0,0,0,0,0,0,0
12611,24,0,0,0,0,0,0,0
12621,22,0,0,0,0,0,0,0
12633,21,0,0,0,0,0,0,0
12643,22,0,0,0,0,0,0,0
12653,23,0,0,0,0,0,0,0
12663,22,0,0,0,0,0,0,0
12674,22,0,0,0,0,0,0,0
12684,21,0,0,0,0,0,0,0
12695,22,0,0,0,0,0,0,0
12705,21,0,0,0,0,0,0,0
12716,22,0,0,0,0,0,0,0
12726,22,0,0,0,0,0,0,0
12736,21,0,0,0,0,0,0,0
12746,22,0,0,0,0,0,0,0
12756,21,0,0,0,0,0,0,0
12768,21,0,0,0,0,0,0,0
12778,22,0,0,0,0,0,0,0
12788,21,0,0,0,0,0,0,0
12798,22,0,0,0,0,0,0,0
12809,21,0,0,0,0,0,0,0
12819,21,0,0,0,0,0,0,0
12830,22,0,0,0,0,0,0,0
12840,22,0,0,0,0,0,0,0
12851,22,0,0,0,0,0,0,0
12861,22,0,0,0,0,0,0,0
12871,21,0,0,0,0,0,0,0
12881,21,0,0,0,0,0,0,0
12892,22,0,0,0,0,0,0,0
12903,22,0,0,0,0,0,0,0
12913,21,0,0,0,0,0,0,0
12923,22,0,0,0,0,0,0,0
12934,22,0,0,0,0,0,0,0
12944,21,0,0,0,0,0,0,0
12954,22,0,0,0,0,0,0,0
12965,21,0,0,0,0,0,0,0
12976,21,0,0,0,0,0,0,0
12986,21,0,0,0,0,0,0,0
12996,22,0,0,0,0,0,0,0
13006,22,0,0,0,0,0,0,0
13017,22,0,0,0,0,0,0,0
13028,22,0,0,0,0,0,0,0
13038,21,0,0,0,0,0,0,0
13048,22,0,0,0,0,0,0,0
13059,21,0,0,0,0,0,0,0
13069,21,0,0,0,0,0,0,0
13079,24,0,0,0,0,0,0,0
13089,93,0,0,0,0,0,0,0
13101,171,0,0,0,0,0,0,0
13112,224,0,0,0,0,0,0,0
13123,254,0,0,0,0,0,0,0
13134,274,0,0,0,0,0,0,0
13146,40,0,0,0,0,0,0,0
13156,22,0,0,0,0,0,0,0
13167,22,0,0,0,0,0,0,0
13177,21,0,0,0,0,0,0,0
13188,22,0,0,0,0,0,0,0
13198,21,0,0,0,0,0,0,0
13208,23,0,0,0,0,0,0,0
13218,22,0,0,0,0,0,0,0
13230,24,0,0,0,0,0,0,0
13240,23,0,0,0,0,0,0,0
13250,24,0,0,0,0,0,0,0
13260,24,0,0,0,0,0,0,0
13271,24,0,0,0,0,0,0,0
13281,24,0,0,0,0,0,0,0
13291,24,0,0,0,0,0,0,0
13302,23,0,0,0,0,0,0,0
13313,24,0,0,0,0,0,0,0
13323,24,0,0,0,0,0,0,0
13333,24,0,0,0,0,0,0,0
13343,24,0,0,0,0,0,0,0
13353,25,0,0,0,0,0,0,0
13365,24,0,0,0,0,0,0,0
13375,24,0,0,0,0,0,0,0
13385,24,0,0,0,0,0,0,0
13395,24,0,0,0,0,0,0,0
13406,24,0,0,0,0,0,0,0
13416,24,0,0,0,0,0,0,0
13427,24,0,0,0,0,0,0,0
13437,24,0,0,0,0,0,0,0
13448,22,0,0,0,0,0,0,0
13458,22,0,0,0,0,0,0,0
13468,22,0,0,0,0,0,0,0
13478,22,0,0,0,0,0,0,0
13489,21,0,0,0,0,0,0,0
13500,22,0,0,0,0,0,0,0
13510,22,0,0,0,0,0,0,0
13520,22,0,0,0,0,0,0,0
13531,22,0,0,0,0,0,0,0
13541,22,0,0,0,0,0,0,0
13551,21,0,0,0,0,0,0,0
13562,22,0,0,0,0,0,0,0
13573,21,0,0,0,0,0,0,0
13583,22,0,0,0,0,0,0,0
13593,22,0,0,0,0,0,0,0
13603,22,0,0,0,0,0,0,0
13614,22,0,0,0,0,0,0,0
13624,30,0,0,0,0,0,0,0
13635,118,0,0,0,0,0,0,0
13646,191,0,0,0,0,0,0,0
13658,235,0,0,0,0,0,0,0
13669,262,0,0,0,0,0,0,0
13680,266,0,0,0,0,0,0,0
13691,26,0,0,0,0,0,0,0
13703,22,0,0,0,0,0,0,0
13713,22,0,0,0,0,0,0,0
13723,21,0,0,0,0,0,0,0
13733,22,0,0,0,0,0,0,0
13744,22,0,0,0,0,0,0,0
13754,21,0,0,0,0,0,0,0
13765,22,0,0,0,0,0,0,0
13775,21,0,0,0,0,0,0,0
13786,22,0,0,0,0,0,0,0
13796,21,0,0,0,0,0,0,0
13806,22,0,0,0,0,0,0,0
13816,22,0,0,0,0,0,0,0
13828,22,0,0,0,0,0,0,0
13838,22,0,0,0,0,0,0,0
13848,22,0,0,0,0,0,0,0
13858,21,0,0,0,0,0,0,0
13869,22,0,0,0,0,0,0,0
13879,22,0,0,0,0,0,0,0
13889,22,0,0,0,0,0,0,0
13900,22,0,0,0,0,0,0,0
13911,22,0,0,0,0,0,0,0
13921,22,0,0,0,0,0,0,0
13931,21,0,0,0,0,0,0,0
13941,22,0,0,0,0,0,0,0
13952,21,0,0,0,0,0,0,0
13963,21,0,0,0,0,0,0,0
13973,22,0,0,0,0,0,0,0
13983,21,0,0,0,0,0,0,0
13993,22,0,0,0,0,0,0,0
14004,22,0,0,0,0,0,0,0
14014,22,0,0,0,0,0,0,0
14024,22,0,0,0,0,0,0,0
14035,21,0,0,0,0,0,0,0
14046,21,0,0,0,0,0,0,0
14056,21,0,0,0,0,0,0,0
14066,22,0,0,0,0,0,0,0
14076,21,0,0,0,0,0,0,0
14087,22,0,0,0,0,0,0,0
14098,21,0,0,0,0,0,0,0
14108,22,0,0,0,0,0,0,0
14118,22,0,0,0,0,0,0,0
14129,22,0,0,0,0,0,0,0
14139,22,0,0,0,0,0,0,0
14149,23,0,0,0,0,0,0,0
14160,22,0,0,0,0,0,0,0
14171,74,0,0,0,0,0,0,0
14181,160,0,0,0,0,0,0,0
14192,217,0,0,0,0,0,0,0
14203,251,0,0,0,0,0,0,0
14215,272,0,0,0,0,0,0,0
14227,83,0,0,0,0,0,0,0
14237,24,0,0,0,0,0,0,0
14247,23,0,0,0,0,0,0,0
14258,22,0,0,0,0,0,0,0
14268,23,0,0,0,0,0,0,0
14278,22,0,0,0,0,0,0,0
14288,23,0,0,0,0,0,0,0
14300,23,0,0,0,0,0,0,0
14310,23,0,0,0,0,0,0,0
14320,23,0,0,0,0,0,0,0
14330,23,0,0,0,0,0,0,0
14341,24,0,0,0,0,0,0,0
14351,23,0,0,0,0,0,0,0
14362,24,0,0,0,0,0,0,0
14372,24,0,0,0,0,0,0,0
14383,25,0,0,0,0,0,0,0
14393,24,0,0,0,0,0,0,0
14403,25,0,0,0,0,0,0,0
14413,24,0,0,0,0,0,0,0
14424,24,0,0,0,0,0,0,0
14435,23,0,0,0,0,0,0,0
14445,24,0,0,0,0,0,0,0
14455,24,0,0,0,0,0,0,0
14466,25,0,0,0,0,0,0,0
14476,24,0,0,0,0,0,0,0
14486,25,0,0,0,0,0,0,0
14497,24,0,0,0,0,0,0,0
14508,25,0,0,0,0,0,0,0
14518,24,0,0,0,0,0,0,0
14528,24,0,0,0,0,0,0,0
14538,24,0,0,0,0,0,0,0
14548,24,0,0,0,0,0,0,0
14560,24,0,0,0,0,0,0,0
14570,24,0,0,0,0,0,0,0
14580,24,0,0,0,0,0,0,0
14590,25,0,0,0,0,0,0,0
14601,25,0,0,0,0,0,0,0
14611,25,0,0,0,0,0,0,0
14621,25,0,0,0,0,0,0,0
14632,24,0,0,0,0,0,0,0
14643,25,0,0,0,0,0,0,0
14653,24,0,0,0,0,0,0,0
14663,24,0,0,0,0,0,0,0
14673,24,0,0,0,0,0,0,0
14684,25,0,0,0,0,0,0,0
14695,24,0,0,0,0,0,0,0
14705,28,0,0,0,0,0,0,0
14715,101,0,0,0,0,0,0,0
14727,184,0,0,0,0,0,0,0
14738,231,0,0,0,0,0,0,0
14749,260,0,0,0,0,0,0,0
14761,278,0,0,0,0,0,0,0
14773,41,0,0,0,0,0,0,0
14783,26,0,0,0,0,0,0,0
14793,25,0,0,0,0,0,0,0
14803,25,0,0,0,0,0,0,0
14814,23,0,0,0,0,0,0,0
14825,24,0,0,0,0,0,0,0
14835,24,0,0,0,0,0,0,0
14845,24,0,0,0,0,0,0,0
14856,24,0,0,0,0,0,0,0
14866,23,0,0,0,0,0,0,0
14876,23,0,0,0,0,0,0,0
14886,23,0,0,0,0,0,0,0
14898,24,0,0,0,0,0,0,0
14908,23,0,0,0,0,0,0,0
14918,24,0,0,0,0,0,0,0
14928,24,0,0,0,0,0,0,0
14939,23,0,0,0,0,0,0,0
14949,24,0,0,0,0,0,0,0
14960,23,0,0,0,0,0,0,0
14970,24,0,0,0,0,0,0,0
14981,24,0,0,0,0,0,0,0
14991,24,0,0,0,0,0,0,0
15001,24,0,0,0,0,0,0,0
15011,23,0,0,0,0,0,0,0
15022,24,0,0,0,0,0,0,0
15033,23,0,0,0,0,0,0,0
15043,23,0,0,0,0,0,0,0
15053,23,0,0,0,0,0,0,0
15064,24,0,0,0,0,0,0,0
15074,23,0,0,0,0,0,0,0
15084,24,0,0,0,0,0,0,0
15095,23,0,0,0,0,0,0,0
15106,24,0,0,0,0,0,0,0
15116,23,0,0,0,0,0,0,0
15126,23,0,0,0,0,0,0,0
15136,24,0,0,0,0,0,0,0
15147,23,0,0,0,0,0,0,0
15158,23,0,0,0,0,0,0,0
15168,24,0,0,0,0,0,0,0
15178,23,0,0,0,0,0,0,0
15188,24,0,0,0,0,0,0,0
15199,23,0,0,0,0,0,0,0
15209,23,0,0,0,0,0,0,0
15219,24,0,0,0,0,0,0,0
15230,23,0,0,0,0,0,0,0
15241,24,0,0,0,0,0,0,0
15251,50,0,0,0,0,0,0,0
15261,142,0,0,0,0,0,0,0
15272,207,0,0,0,0,0,0,0
15284,245,0,0,0,0,0,0,0
15296,269,0,0,0,0,0,0,0
15307,274,0,0,0,0,0,0,0
15319,25,0,0,0,0,0,0,0
15329,24,0,0,0,0,0,0,0
15339,24,0,0,0,0,0,0,0
15349,23,0,0,0,0,0,0,0
15361,24,0,0,0,0,0,0,0
15371,23,0,0,0,0,0,0,0
15381,24,0,0,0,0,0,0,0
15391,23,0,0,0,0,0,0,0
15401,23,0,0,0,0,0,0,0
15412,23,0,0,0,0,0,0,0
15422,23,0,0,0,0,0,0,0
15433,23,0,0,0,0,0,0,0
15443,23,0,0,0,0,0,0,0
15454,23,0,0,0,0,0,0,0
15464,24,0,0,0,0,0,0,0
15474,23,0,0,0,0,0,0,0
15484,23,0,0,0,0,0,0,0
15496,23,0,0,0,0,0,0,0
15506,23,0,0,0,0,0,0,0
15516,23,0,0,0,0,0,0,0
15526,23,0,0,0,0,0,0,0
15537,24,0,0,0,0,0,0,0
15547,23,0,0,0,0,0,0,0
15558,23,0,0,0,0,0,0,0
15568,23,0,0,0,0,0,0,0
15579,24,0,0,0,0,0,0,0
15589,23,0,0,0,0,0,0,0
15599,23,0,0,0,0,0,0,0
15609,23,0,0,0,0,0,0,0
15620,23,0,0,0,0,0,0,0
15631,23,0,0,0,0,0,0,0
15641,24,0,0,0,0,0,0,0
15651,23,0,0,0,0,0,0,0
15662,24,0,0,0,0,0,0,0
15672,23,0,0,0,0,0,0,0
15682,23,0,0,0,0,0,0,0
15693,23,0,0,0,0,0,0,0
15704,23,0,0,0,0,0,0,0
15714,23,0,0,0,0,0,0,0
15724,24,0,0,0,0,0,0,0
15734,24,0,0,0,0,0,0,0
15745,24,0,0,0,0,0,0,0
15755,24,0,0,0,0,0,0,0
15766,23,0,0,0,0,0,0,0
15776,24,0,0,0,0,0,0,0
15787,24,0,0,0,0,0,0,0
15797,84,0,0,0,0,0,0,0
15807,167,0,0,0,0,0,0,0
15818,221,0,0,0,0,0,0,0
15831,253,0,0,0,0,0,0,0
15842,274,0,0,0,0,0,0,0
15853,80,0,0,0,0,0,0,0
15863,26,0,0,0,0,0,0,0
15874,24,0,0,0,0,0,0,0
15884,23,0,0,0,0,0,0,0
15895,23,0,0,0,0,0,0,0
15905,23,0,0,0,0,0,0,0
15916,24,0,0,0,0,0,0,0
15926,24,0,0,0,0,0,0,0
15936,24,0,0,0,0,0,0,0
15946,23,0,0,0,0,0,0,0
15958,24,0,0,0,0,0,0,0
15968,23,0,0,0,0,0,0,0
15978,23,0,0,0,0,0,0,0
15988,23,0,0,0,0,0,0,0
15998,24,0,0,0,0,0,0,0
16009,23,0,0,0,0,0,0,0
16019,24,0,0,0,0,0,0,0
16030,23,0,0,0,0,0,0,0
16040,24,0,0,0,0,0,0,0
16051,23,0,0,0,0,0,0,0
16061,24,0,0,0,0,0,0,0
16071,23,0,0,0,0,0,0,0
16081,23,0,0,0,0,0,0,0
16093,24,0,0,0,0,0,0,0
16103,23,0,0,0,0,0,0,0
16113,24,0,0,0,0,0,0,0
16123,23,0,0,0,0,0,0,0
16134,23,0,0,0,0,0,0,0
16144,23,0,0,0,0,0,0,0
16154,23,0,0,0,0,0,0,0
16165,24,0,0,0,0,0,0,0
16176,24,0,0,0,0,0,0,0
16186,23,0,0,0,0,0,0,0
16196,23,0,0,0,0,0,0,0
16206,23,0,0,0,0,0,0,0
16217,23,0,0,0,0,0,0,0
16228,23,0,0,0,0,0,0,0
16238,24,0,0,0,0,0,0,0
16248,23,0,0,0,0,0,0,0
16259,24,0,0,0,0,0,0,0
16269,23,0,0,0,0,0,0,0
16279,23,0,0,0,0,0,0,0
16290,23,0,0,0,0,0,0,0
16301,24,0,0,0,0,0,0,0
16311,24,0,0,0,0,0,0,0
16321,24,0,0,0,0,0,0,0
16331,34,0,0,0,0,0,0,0
16342,124,0,0,0,0,0,0,0
16353,196,0,0,0,0,0,0,0
16365,239,0,0,0,0,0,0,0
16376,265,0,0,0,0,0,0,0
16388,281,0,0,0,0,0,0,0
16399,30,0,0,0,0,0,0,0
16409,24,0,0,0,0,0,0,0
16419,24,0,0,0,0,0,0,0
16431,24,0,0,0,0,0,0,0
16441,23,0,0,0,0,0,0,0
16451,23,0,0,0,0,0,0,0
16461,24,0,0,0,0,0,0,0
16472,23,0,0,0,0,0,0,0
16482,23,0,0,0,0,0,0,0
16493,24,0,0,0,0,0,0,0
16503,23,0,0,0,0,0,0,0
16514,24,0,0,0,0,0,0,0
16524,23,0,0,0,0,0,0,0
16534,23,0,0,0,0,0,0,0
16544,23,0,0,0,0,0,0,0
16556,23,0,0,0,0,0,0,0
16566,23,0,0,0,0,0,0,0
16576,23,0,0,0,0,0,0,0
16586,23,0,0,0,0,0,0,0
16596,23,0,0,0,0,0,0,0
16607,23,0,0,0,0,0,0,0
16617,24,0,0,0,0,0,0,0
16628,23,0,0,0,0,0,0,0
16638,23,0,0,0,0,0,0,0
16649,23,0,0,0,0,0,0,0
16659,23,0,0,0,0,0,0,0
16669,23,0,0,0,0,0,0,0
16679,23,0,0,0,0,0,0,0
16691,22,0,0,0,0,0,0,0
16701,23,0,0,0,0,0,0,0
16711,23,0,0,0,0,0,0,0
16721,23,0,0,0,0,0,0,0
16732,23,0,0,0,0,0,0,0
16742,23,0,0,0,0,0,0,0
16752,24,0,0,0,0,0,0,0
16763,23,0,0,0,0,0,0,0
16774,24,0,0,0,0,0,0,0
16784,24,0,0,0,0,0,0,0
16794,24,0,0,0,0,0,0,0
16804,24,0,0,0,0,0,0,0
16815,24,0,0,0,0,0,0,0
16826,23,0,0,0,0,0,0,0
16836,24,0,0,0,0,0,0,0
16846,23,0,0,0,0,0,0,0
16857,25,0,0,0,0,0,0,0
16867,24,0,0,0,0,0,0,0
16877,62,0,0,0,0,0,0,0
16888,155,0,0,0,0,0,0,0
16900,214,0,0,0,0,0,0,0
16911,250,0,0,0,0,0,0,0
16922,271,0,0,0,0,0,0,0
16933,198,0,0,0,0,0,0,0
16945,29,0,0,0,0,0,0,0
16956,28,0,0,0,0,0,0,0
16966,26,0,0,0,0,0,0,0
16976,26,0,0,0,0,0,0,0
16987,25,0,0,0,0,0,0,0
16997,24,0,0,0,0,0,0,0
17007,24,0,0,0,0,0,0,0
17017,24,0,0,0,0,0,0,0
17029,24,0,0,0,0,0,0,0
17039,24,0,0,0,0,0,0,0
17049,24,0,0,0,0,0,0,0
17059,25,0,0,0,0,0,0,0
17070,24,0,0,0,0,0,0,0
17080,24,0,0,0,0,0,0,0
17091,24,0,0,0,0,0,0,0
17101,24,0,0,0,0,0,0,0
17112,25,0,0,0,0,0,0,0
17122,24,0,0,0,0,0,0,0
17132,24,0,0,0,0,0,0,0
17142,24,0,0,0,0,0,0,0
17153,24,0,0,0,0,0,0,0
17164,24,0,0,0,0,0,0,0
17174,26,0,0,0,0,0,0,0
17184,25,0,0,0,0,0,0,0
17195,25,0,0,0,0,0,0,0
17205,24,0,0,0,0,0,0,0
17215,25,0,0,0,0,0,0,0
17226,24,0,0,0,0,0,0,0
17236,24,0,0,0,0,0,0,0
17247,24,0,0,0,0,0,0,0
17257,24,0,0,0,0,0,0,0
17267,24,0,0,0,0,0,0,0
17277,25,0,0,0,0,0,0,0
17289,24,0,0,0,0,0,0,0
17299,25,0,0,0,0,0,0,0
17309,25,0,0,0,0,0,0,0
17319,25,0,0,0,0,0,0,0
17330,25,0,0,0,0,0,0,0
17340,25,0,0,0,0,0,0,0
17350,26,0,0,0,0,0,0,0
17361,24,0,0,0,0,0,0,0
17372,24,0,0,0,0,0,0,0
17382,24,0,0,0,0,0,0,0
17392,25,0,0,0,0,0,0,0
17402,24,0,0,0,0,0,0,0
17413,33,0,0,0,0,0,0,0
17424,117,0,0,0,0,0,0,0
17435,193,0,0,0,0,0,0,0
17446,237,0,0,0,0,0,0,0
17458,264,0,0,0,0,0,0,0
17469,281,0,0,0,0,0,0,0
17480,36,0,0,0,0,0,0,0
17491,26,0,0,0,0,0,0,0
17502,25,0,0,0,0,0,0,0
17512,25,0,0,0,0,0,0,0
17522,24,0,0,0,0,0,0,0
17532,25,0,0,0,0,0,0,0
17543,25,0,0,0,0,0,0,0
17554,26,0,0,0,0,0,0,0
17564,26,0,0,0,0,0,0,0
17574,27,0,0,0,0,0,0,0
17585,26,0,0,0,0,0,0,0
17595,26,0,0,0,0,0,0,0
17605,25,0,0,0,0,0,0,0
17615,25,0,0,0,0,0,0,0
17627,25,0,0,0,0,0,0,0
17637,25,0,0,0,0,0,0,0
17647,24,0,0,0,0,0,0,0
17657,25,0,0,0,0,0,0,0
17668,24,0,0,0,0,0,0,0
17678,24,0,0,0,0,0,0,0
17689,25,0,0,0,0,0,0,0
17699,24,0,0,0,0,0,0,0
17710,25,0,0,0,0,0,0,0
17720,24,0,0,0,0,0,0,0
17730,24,0,0,0,0,0,0,0
17740,25,0,0,0,0,0,0,0
17751,26,0,0,0,0,0,0,0
17762,25,0,0,0,0,0,0,0
17772,26,0,0,0,0,0,0,0
17782,26,0,0,0,0,0,0,0
17793,28,0,0,0,0,0,0,0
17803,26,0,0,0,0,0,0,0
17813,29,0,0,0,0,0,0,0
17824,27,0,0,0,0,0,0,0
17835,26,0,0,0,0,0,0,0
17845,26,0,0,0,0,0,0,0
17855,25,0,0,0,0,0,0,0
17865,24,0,0,0,0,0,0,0
17875,25,0,0,0,0,0,0,0
17887,25,0,0,0,0,0,0,0
17897,25,0,0,0,0,0,0,0
17907,25,0,0,0,0,0,0,0
17917,25,0,0,0,0,0,0,0
17928,26,0,0,0,0,0,0,0
17938,25,0,0,0,0,0,0,0
17948,25,0,0,0,0,0,0,0
17959,54,0,0,0,0,0,0,0
17970,150,0,0,0,0,0,0,0
17981,212,0,0,0,0,0,0,0
17992,248,0,0,0,0,0,0,0
18003,271,0,0,0,0,0,0,0
18015,227,0,0,0,0,0,0,0
18027,26,0,0,0,0,0,0,0
18037,24,0,0,0,0,0,0,0
18048,26,0,0,0,0,0,0,0
18058,25,0,0,0,0,0,0,0
18068,25,0,0,0,0,0,0,0
18078,24,0,0,0,0,0,0,0
18089,25,0,0,0,0,0,0,0
18100,24,0,0,0,0,0,0,0
18110,25,0,0,0,0,0,0,0
18120,24,0,0,0,0,0,0,0
18130,25,0,0,0,0,0,0,0
18141,24,0,0,0,0,0,0,0
18151,26,0,0,0,0,0,0,0
18162,24,0,0,0,0,0,0,0
18172,25,0,0,0,0,0,0,0
18183,24,0,0,0,0,0,0,0
18193,25,0,0,0,0,0,0,0
18203,24,0,0,0,0,0,0,0
18213,25,0,0,0,0,0,0,0
18225,24,0,0,0,0,0,0,0
18235,25,0,0,0,0,0,0,0
18245,24,0,0,0,0,0,0,0
18255,25,0,0,0,0,0,0,0
18266,24,0,0,0,0,0,0,0
18276,24,0,0,0,0,0,0,0
18287,24,0,0,0,0,0,0,0
18297,24,0,0,0,0,0,0,0
18308,24,0,0,0,0,0,0,0
18318,24,0,0,0,0,0,0,0
18328,24,0,0,0,0,0,0,0
18338,24,0,0,0,0,0,0,0
18349,24,0,0,0,0,0,0,0
18360,24,0,0,0,0,0,0,0
18370,25,0,0,0,0,0,0,0
18380,24,0,0,0,0,0,0,0
18391,26,0,0,0,0,0,0,0
18401,24,0,0,0,0,0,0,0
18411,26,0,0,0,0,0,0,0
18422,25,0,0,0,0,0,0,0
18433,28,0,0,0,0,0,0,0
18443,27,0,0,0,0,0,0,0
18453,28,0,0,0,0,0,0,0
18463,30,0,0,0,0,0,0,0
18473,32,0,0,0,0,0,0,0
18484,29,0,0,0,0,0,0,0
18495,38,0,0,0,0,0,0,0
18505,122,0,0,0,0,0,0,0
18516,199,0,0,0,0,0,0,0
